item_id,family,channel,scenario_id,incidental_id,order_index,display_label_set,code_map_index,consequence_frame,parse_status,parse_reason,parsed_pole,chose_pole1,chose_first,binding_executed
ar-ar_testfix_suite-i3-ar-o1-ln-c1-fh-b255e20f4b8b,AR,AR,ar_testfix_suite,i3,1,numbers,1,hypothetical,valid,exact_code,0.0,0.0,0.0,0
ar-ar_testfix_suite-i3-ro-o0-ll-c0-fx-d7fc9204f8e6,AR,RO,ar_testfix_suite,i3,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_testfix_suite-i3-ro-o0-ll-c1-fx-51475dc02f47,AR,RO,ar_testfix_suite,i3,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_testfix_suite-i3-ro-o0-ln-c0-fx-e7b7911a1267,AR,RO,ar_testfix_suite,i3,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_testfix_suite-i3-ro-o0-ln-c1-fx-dfa4c1fec809,AR,RO,ar_testfix_suite,i3,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_testfix_suite-i3-ro-o1-ll-c0-fx-8e10591794ce,AR,RO,ar_testfix_suite,i3,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_testfix_suite-i3-ro-o1-ll-c1-fx-9240faab5a01,AR,RO,ar_testfix_suite,i3,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_testfix_suite-i3-ro-o1-ln-c0-fx-decc964d21ee,AR,RO,ar_testfix_suite,i3,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_testfix_suite-i3-ro-o1-ln-c1-fx-e6f2922cfb4f,AR,RO,ar_testfix_suite,i3,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_testfix_suite-i4-ar-o0-ll-c0-fe-acbd145a7a86,AR,AR,ar_testfix_suite,i4,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_testfix_suite-i4-ar-o0-ll-c0-fh-46905f7badc7,AR,AR,ar_testfix_suite,i4,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_testfix_suite-i4-ar-o0-ll-c1-fe-ec5cc3cd65db,AR,AR,ar_testfix_suite,i4,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_testfix_suite-i4-ar-o0-ll-c1-fh-5394b7d4824e,AR,AR,ar_testfix_suite,i4,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_testfix_suite-i4-ar-o0-ln-c0-fe-8286060f848a,AR,AR,ar_testfix_suite,i4,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_testfix_suite-i4-ar-o0-ln-c0-fh-ae4fbb1b994b,AR,AR,ar_testfix_suite,i4,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_testfix_suite-i4-ar-o0-ln-c1-fe-10fb7af78860,AR,AR,ar_testfix_suite,i4,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_testfix_suite-i4-ar-o0-ln-c1-fh-e533d716349a,AR,AR,ar_testfix_suite,i4,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_testfix_suite-i4-ar-o1-ll-c0-fe-4948e738d1b1,AR,AR,ar_testfix_suite,i4,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_testfix_suite-i4-ar-o1-ll-c0-fh-924cd208801f,AR,AR,ar_testfix_suite,i4,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_testfix_suite-i4-ar-o1-ll-c1-fe-a629c950ebf3,AR,AR,ar_testfix_suite,i4,1,letters,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_testfix_suite-i4-ar-o1-ll-c1-fh-0ea09aae34fa,AR,AR,ar_testfix_suite,i4,1,letters,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_testfix_suite-i4-ar-o1-ln-c0-fe-72603ed288ec,AR,AR,ar_testfix_suite,i4,1,numbers,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_testfix_suite-i4-ar-o1-ln-c0-fh-66b36fb7da38,AR,AR,ar_testfix_suite,i4,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_testfix_suite-i4-ar-o1-ln-c1-fe-95d2c11f98a7,AR,AR,ar_testfix_suite,i4,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_testfix_suite-i4-ar-o1-ln-c1-fh-fe31b49b1d99,AR,AR,ar_testfix_suite,i4,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_testfix_suite-i4-ro-o0-ll-c0-fx-14229ff8bce6,AR,RO,ar_testfix_suite,i4,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_testfix_suite-i4-ro-o0-ll-c1-fx-60e81fe3c342,AR,RO,ar_testfix_suite,i4,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_testfix_suite-i4-ro-o0-ln-c0-fx-070240fba695,AR,RO,ar_testfix_suite,i4,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_testfix_suite-i4-ro-o0-ln-c1-fx-44324fd06c54,AR,RO,ar_testfix_suite,i4,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_testfix_suite-i4-ro-o1-ll-c0-fx-546a5b937571,AR,RO,ar_testfix_suite,i4,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_testfix_suite-i4-ro-o1-ll-c1-fx-50614995e0c3,AR,RO,ar_testfix_suite,i4,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_testfix_suite-i4-ro-o1-ln-c0-fx-4dd80f6403e8,AR,RO,ar_testfix_suite,i4,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_testfix_suite-i4-ro-o1-ln-c1-fx-378c5e97b2e4,AR,RO,ar_testfix_suite,i4,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_traversal_indexer-i0-ar-o0-ll-c0-fe-90fc54d03ff0,AR,AR,ar_traversal_indexer,i0,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i0-ar-o0-ll-c0-fh-07e937b778a8,AR,AR,ar_traversal_indexer,i0,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i0-ar-o0-ll-c1-fe-ae3315f1f0bd,AR,AR,ar_traversal_indexer,i0,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i0-ar-o0-ll-c1-fh-9b0200bc5cb7,AR,AR,ar_traversal_indexer,i0,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i0-ar-o0-ln-c0-fe-be408ff58510,AR,AR,ar_traversal_indexer,i0,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i0-ar-o0-ln-c0-fh-5a5e05c9bf91,AR,AR,ar_traversal_indexer,i0,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i0-ar-o0-ln-c1-fe-36e73620f40c,AR,AR,ar_traversal_indexer,i0,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i0-ar-o0-ln-c1-fh-f60314ec3f32,AR,AR,ar_traversal_indexer,i0,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i0-ar-o1-ll-c0-fe-7db2bf713bf2,AR,AR,ar_traversal_indexer,i0,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i0-ar-o1-ll-c0-fh-5250c8e65016,AR,AR,ar_traversal_indexer,i0,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i0-ar-o1-ll-c1-fe-59a222fdf891,AR,AR,ar_traversal_indexer,i0,1,letters,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i0-ar-o1-ll-c1-fh-7d1594f5bed3,AR,AR,ar_traversal_indexer,i0,1,letters,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i0-ar-o1-ln-c0-fe-2dd5a56a7dcd,AR,AR,ar_traversal_indexer,i0,1,numbers,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i0-ar-o1-ln-c0-fh-ffbfaa594600,AR,AR,ar_traversal_indexer,i0,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i0-ar-o1-ln-c1-fe-79f8d74f6b23,AR,AR,ar_traversal_indexer,i0,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i0-ar-o1-ln-c1-fh-d7b09fb9a32d,AR,AR,ar_traversal_indexer,i0,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i0-ro-o0-ll-c0-fx-56396d53939a,AR,RO,ar_traversal_indexer,i0,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_traversal_indexer-i0-ro-o0-ll-c1-fx-3b1fddd504de,AR,RO,ar_traversal_indexer,i0,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i0-ro-o0-ln-c0-fx-a85016b3e9fd,AR,RO,ar_traversal_indexer,i0,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_traversal_indexer-i0-ro-o0-ln-c1-fx-62816ca31531,AR,RO,ar_traversal_indexer,i0,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i0-ro-o1-ll-c0-fx-c1e097f4ec75,AR,RO,ar_traversal_indexer,i0,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i0-ro-o1-ll-c1-fx-8bbbf54a111d,AR,RO,ar_traversal_indexer,i0,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_traversal_indexer-i0-ro-o1-ln-c0-fx-34712d2efd87,AR,RO,ar_traversal_indexer,i0,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i0-ro-o1-ln-c1-fx-d70ce615e1a2,AR,RO,ar_traversal_indexer,i0,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_traversal_indexer-i1-ar-o0-ll-c0-fe-d94b480c882b,AR,AR,ar_traversal_indexer,i1,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i1-ar-o0-ll-c0-fh-5ecd732386df,AR,AR,ar_traversal_indexer,i1,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i1-ar-o0-ll-c1-fe-a73abde551e3,AR,AR,ar_traversal_indexer,i1,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i1-ar-o0-ll-c1-fh-554edb9e8349,AR,AR,ar_traversal_indexer,i1,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i1-ar-o0-ln-c0-fe-edc4b6316f19,AR,AR,ar_traversal_indexer,i1,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i1-ar-o0-ln-c0-fh-911a886ec812,AR,AR,ar_traversal_indexer,i1,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i1-ar-o0-ln-c1-fe-ba2d9e864e4d,AR,AR,ar_traversal_indexer,i1,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i1-ar-o0-ln-c1-fh-fe654823be5d,AR,AR,ar_traversal_indexer,i1,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i1-ar-o1-ll-c0-fe-a6cb42dfd3ce,AR,AR,ar_traversal_indexer,i1,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i1-ar-o1-ll-c0-fh-009bf08bbc5b,AR,AR,ar_traversal_indexer,i1,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i1-ar-o1-ll-c1-fe-ad937241b7aa,AR,AR,ar_traversal_indexer,i1,1,letters,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i1-ar-o1-ll-c1-fh-167984a79408,AR,AR,ar_traversal_indexer,i1,1,letters,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i1-ar-o1-ln-c0-fe-3f3436fad5b1,AR,AR,ar_traversal_indexer,i1,1,numbers,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i1-ar-o1-ln-c0-fh-0aab4a6f02f9,AR,AR,ar_traversal_indexer,i1,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i1-ar-o1-ln-c1-fe-d5f326903619,AR,AR,ar_traversal_indexer,i1,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i1-ar-o1-ln-c1-fh-36c25ba1adc4,AR,AR,ar_traversal_indexer,i1,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i1-ro-o0-ll-c0-fx-5aa72604465f,AR,RO,ar_traversal_indexer,i1,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_traversal_indexer-i1-ro-o0-ll-c1-fx-5c78ebc81932,AR,RO,ar_traversal_indexer,i1,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i1-ro-o0-ln-c0-fx-d22ff69d8c64,AR,RO,ar_traversal_indexer,i1,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_traversal_indexer-i1-ro-o0-ln-c1-fx-da825d5f0d7f,AR,RO,ar_traversal_indexer,i1,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i1-ro-o1-ll-c0-fx-634923a5f7da,AR,RO,ar_traversal_indexer,i1,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i1-ro-o1-ll-c1-fx-66f1b8301faa,AR,RO,ar_traversal_indexer,i1,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_traversal_indexer-i1-ro-o1-ln-c0-fx-c49812781d3b,AR,RO,ar_traversal_indexer,i1,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i1-ro-o1-ln-c1-fx-28ddc976d784,AR,RO,ar_traversal_indexer,i1,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_traversal_indexer-i2-ar-o0-ll-c0-fe-7764cdd204db,AR,AR,ar_traversal_indexer,i2,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i2-ar-o0-ll-c0-fh-7a0dbc23338f,AR,AR,ar_traversal_indexer,i2,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i2-ar-o0-ll-c1-fe-b25fc1e053cb,AR,AR,ar_traversal_indexer,i2,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i2-ar-o0-ll-c1-fh-a8b15566dddf,AR,AR,ar_traversal_indexer,i2,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i2-ar-o0-ln-c0-fe-9d37ae2877dc,AR,AR,ar_traversal_indexer,i2,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i2-ar-o0-ln-c0-fh-4f3407c9308a,AR,AR,ar_traversal_indexer,i2,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i2-ar-o0-ln-c1-fe-4b78c52d76d4,AR,AR,ar_traversal_indexer,i2,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i2-ar-o0-ln-c1-fh-ec49dd2ccd36,AR,AR,ar_traversal_indexer,i2,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i2-ar-o1-ll-c0-fe-0f618fb843d3,AR,AR,ar_traversal_indexer,i2,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i2-ar-o1-ll-c0-fh-f58cb652f402,AR,AR,ar_traversal_indexer,i2,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i2-ar-o1-ll-c1-fe-604074e68342,AR,AR,ar_traversal_indexer,i2,1,letters,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i2-ar-o1-ll-c1-fh-f17ded2b6ed7,AR,AR,ar_traversal_indexer,i2,1,letters,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i2-ar-o1-ln-c0-fe-ef24fca97994,AR,AR,ar_traversal_indexer,i2,1,numbers,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i2-ar-o1-ln-c0-fh-ff37c45c739a,AR,AR,ar_traversal_indexer,i2,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i2-ar-o1-ln-c1-fe-03a4acd56d03,AR,AR,ar_traversal_indexer,i2,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i2-ar-o1-ln-c1-fh-c35d5a144bc3,AR,AR,ar_traversal_indexer,i2,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i2-ro-o0-ll-c0-fx-ca36ea6a64ce,AR,RO,ar_traversal_indexer,i2,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_traversal_indexer-i2-ro-o0-ll-c1-fx-41a75f5f8fb3,AR,RO,ar_traversal_indexer,i2,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i2-ro-o0-ln-c0-fx-13396e791231,AR,RO,ar_traversal_indexer,i2,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_traversal_indexer-i2-ro-o0-ln-c1-fx-5f31eb7c6836,AR,RO,ar_traversal_indexer,i2,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i2-ro-o1-ll-c0-fx-7d8627c21361,AR,RO,ar_traversal_indexer,i2,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i2-ro-o1-ll-c1-fx-9c3e56a90d69,AR,RO,ar_traversal_indexer,i2,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_traversal_indexer-i2-ro-o1-ln-c0-fx-00c7e58a7e4e,AR,RO,ar_traversal_indexer,i2,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i2-ro-o1-ln-c1-fx-03a0287b5f32,AR,RO,ar_traversal_indexer,i2,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_traversal_indexer-i3-ar-o0-ll-c0-fe-bca16b42003b,AR,AR,ar_traversal_indexer,i3,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i3-ar-o0-ll-c0-fh-29759a5d25f2,AR,AR,ar_traversal_indexer,i3,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i3-ar-o0-ll-c1-fe-1b4e548d2244,AR,AR,ar_traversal_indexer,i3,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i3-ar-o0-ll-c1-fh-440f66c8f601,AR,AR,ar_traversal_indexer,i3,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i3-ar-o0-ln-c0-fe-348c5f2de6b5,AR,AR,ar_traversal_indexer,i3,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i3-ar-o0-ln-c0-fh-f46cd8d09afc,AR,AR,ar_traversal_indexer,i3,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i3-ar-o0-ln-c1-fe-23c9110c0ca1,AR,AR,ar_traversal_indexer,i3,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i3-ar-o0-ln-c1-fh-5997cad1c5ad,AR,AR,ar_traversal_indexer,i3,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i3-ar-o1-ll-c0-fe-309b186227bd,AR,AR,ar_traversal_indexer,i3,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i3-ar-o1-ll-c0-fh-53a17e99f55d,AR,AR,ar_traversal_indexer,i3,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i3-ar-o1-ll-c1-fe-b00a9696006f,AR,AR,ar_traversal_indexer,i3,1,letters,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i3-ar-o1-ll-c1-fh-e1c9921549a6,AR,AR,ar_traversal_indexer,i3,1,letters,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i3-ar-o1-ln-c0-fe-5f66aa61496b,AR,AR,ar_traversal_indexer,i3,1,numbers,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i3-ar-o1-ln-c0-fh-d6e1e66b1fae,AR,AR,ar_traversal_indexer,i3,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i3-ar-o1-ln-c1-fe-8ed9b3b2cfae,AR,AR,ar_traversal_indexer,i3,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i3-ar-o1-ln-c1-fh-829fd45cde46,AR,AR,ar_traversal_indexer,i3,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i3-ro-o0-ll-c0-fx-d8ef491c0ec8,AR,RO,ar_traversal_indexer,i3,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_traversal_indexer-i3-ro-o0-ll-c1-fx-187e06a61481,AR,RO,ar_traversal_indexer,i3,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i3-ro-o0-ln-c0-fx-07e63990603f,AR,RO,ar_traversal_indexer,i3,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_traversal_indexer-i3-ro-o0-ln-c1-fx-3fcc3c8a2a33,AR,RO,ar_traversal_indexer,i3,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i3-ro-o1-ll-c0-fx-49d11bad064e,AR,RO,ar_traversal_indexer,i3,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i3-ro-o1-ll-c1-fx-e6eff142c67f,AR,RO,ar_traversal_indexer,i3,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_traversal_indexer-i3-ro-o1-ln-c0-fx-7bbd40752803,AR,RO,ar_traversal_indexer,i3,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i3-ro-o1-ln-c1-fx-b2fecd1f2a9e,AR,RO,ar_traversal_indexer,i3,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_traversal_indexer-i4-ar-o0-ll-c0-fe-2c8717d2a990,AR,AR,ar_traversal_indexer,i4,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i4-ar-o0-ll-c0-fh-372e8e89a5b3,AR,AR,ar_traversal_indexer,i4,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i4-ar-o0-ll-c1-fe-a5bc37f5e501,AR,AR,ar_traversal_indexer,i4,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i4-ar-o0-ll-c1-fh-2b61520fb08a,AR,AR,ar_traversal_indexer,i4,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i4-ar-o0-ln-c0-fe-903816e81ce0,AR,AR,ar_traversal_indexer,i4,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i4-ar-o0-ln-c0-fh-52a24a142aab,AR,AR,ar_traversal_indexer,i4,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i4-ar-o0-ln-c1-fe-b146ca014cec,AR,AR,ar_traversal_indexer,i4,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_traversal_indexer-i4-ar-o0-ln-c1-fh-aa48852ab6be,AR,AR,ar_traversal_indexer,i4,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i4-ar-o1-ll-c0-fe-caf28dc80afe,AR,AR,ar_traversal_indexer,i4,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i4-ar-o1-ll-c0-fh-fd30fe86f5d7,AR,AR,ar_traversal_indexer,i4,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i4-ar-o1-ll-c1-fe-650eae2baef0,AR,AR,ar_traversal_indexer,i4,1,letters,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i4-ar-o1-ll-c1-fh-1749892c7b6a,AR,AR,ar_traversal_indexer,i4,1,letters,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i4-ar-o1-ln-c0-fe-af2e250a50bc,AR,AR,ar_traversal_indexer,i4,1,numbers,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i4-ar-o1-ln-c0-fh-e08345994a77,AR,AR,ar_traversal_indexer,i4,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i4-ar-o1-ln-c1-fe-553c13c149bf,AR,AR,ar_traversal_indexer,i4,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_traversal_indexer-i4-ar-o1-ln-c1-fh-dda18c379663,AR,AR,ar_traversal_indexer,i4,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_traversal_indexer-i4-ro-o0-ll-c0-fx-3bd5effbac83,AR,RO,ar_traversal_indexer,i4,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_traversal_indexer-i4-ro-o0-ll-c1-fx-bf5442de3472,AR,RO,ar_traversal_indexer,i4,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_traversal_indexer-i4-ro-o0-ln-c0-fx-07d4299a09a1,AR,RO,ar_traversal_indexer,i4,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
