pair_key,scenario_id,family,ar_frame,both_valid,agree_content,ar_pole1,ro_pole1,ar_margin,ro_margin
ar_taskorder_setup|i3|o1|numbers|c0,ar_taskorder_setup,AR,enacted,1,1.0,1.0,1.0,1.375007867780397,0.7499999701976776
ar_taskorder_setup|i3|o1|numbers|c1,ar_taskorder_setup,AR,enacted,1,0.0,1.0,0.0,0.3750005960461351,-0.9999994933606331
ar_taskorder_setup|i4|o0|letters|c0,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-2.000000119209261,-0.12499988079073177
ar_taskorder_setup|i4|o0|letters|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-2.6250023767307766,-1.7499998807907318
ar_taskorder_setup|i4|o0|numbers|c0,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-2.000000163912752,-0.37500011920926823
ar_taskorder_setup|i4|o0|numbers|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-3.0000005885954693,-1.8749996125699155
ar_taskorder_setup|i4|o1|letters|c0,ar_taskorder_setup,AR,enacted,1,0.0,1.0,0.0,1.1249991953404788,-0.25
ar_taskorder_setup|i4|o1|letters|c1,ar_taskorder_setup,AR,enacted,1,0.0,1.0,0.0,0.375000596045993,-0.8749998807907318
ar_taskorder_setup|i4|o1|numbers|c0,ar_taskorder_setup,AR,enacted,1,0.0,1.0,0.0,1.250002294774049,0.0
ar_taskorder_setup|i4|o1|numbers|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-0.12499940395386488,-0.8749999105930542
ar_testfix_suite|i0|o0|letters|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.624999346211773,-0.8750007450576334
ar_testfix_suite|i0|o0|letters|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.750000193714925,-2.625000163912688
ar_testfix_suite|i0|o0|numbers|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.499999726191213,-1.1250005066393172
ar_testfix_suite|i0|o0|numbers|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.125000204890881,-2.7500002607702143
ar_testfix_suite|i0|o1|letters|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-0.125,-0.37499976158147064
ar_testfix_suite|i0|o1|letters|c1,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,0.12499725819085938,-2.2499994263056067
ar_testfix_suite|i0|o1|numbers|c0,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,0.3750001192092327,-0.24999988079073887
ar_testfix_suite|i0|o1|numbers|c1,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,0.12499845028059298,-2.3749997615815275
ar_testfix_suite|i1|o0|letters|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.7499954179042945,-0.37500035762776207
ar_testfix_suite|i1|o0|letters|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.0000001192092327,-2.250000126659849
ar_testfix_suite|i1|o0|numbers|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.374998949468811,-0.3750004768370445
ar_testfix_suite|i1|o0|numbers|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.0000002831219774,-2.2500001341104294
ar_testfix_suite|i1|o1|letters|c0,ar_testfix_suite,AR,enacted,1,0.0,0.0,1.0,-0.5000003576273002,0.375
ar_testfix_suite|i1|o1|letters|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,0.12497067495129954,-1.7499996721745603
ar_testfix_suite|i1|o1|numbers|c0,ar_testfix_suite,AR,enacted,1,1.0,1.0,1.0,0.37500083446448684,0.8750001192092682
ar_testfix_suite|i1|o1|numbers|c1,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,0.37499380113694514,-1.87499958276765
ar_testfix_suite|i2|o0|letters|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.374998562039302,-0.7500005364414903
ar_testfix_suite|i2|o0|letters|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.499999731779326,-2.500000216066809
ar_testfix_suite|i2|o0|numbers|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.3749993927780153,-0.62500041723235
ar_testfix_suite|i2|o0|numbers|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.000000216066752,-2.8750001341104294
ar_testfix_suite|i2|o1|letters|c0,ar_testfix_suite,AR,enacted,1,0.0,0.0,1.0,-0.3750076293569009,0.37500023841852936
ar_testfix_suite|i2|o1|letters|c1,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,0.12492502018719165,-1.8749997168781078
ar_testfix_suite|i2|o1|numbers|c0,ar_testfix_suite,AR,enacted,1,1.0,1.0,1.0,0.12499868869963393,0.6249999403953552
ar_testfix_suite|i2|o1|numbers|c1,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,0.24996888686652596,-1.9999994486573485
ar_testfix_suite|i3|o0|letters|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.8749888372321664,-0.7500003874300845
ar_testfix_suite|i3|o0|letters|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.3749999180436134,-2.3750001713633253
ar_testfix_suite|i3|o0|numbers|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.6249959133656304,-0.6250002384185294
ar_testfix_suite|i3|o0|numbers|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.500000394880608,-2.5000000223517205
ar_testfix_suite|i3|o1|letters|c0,ar_testfix_suite,AR,enacted,1,1.0,1.0,1.0,0.6250010132774833,0.8750000894069458
ar_testfix_suite|i3|o1|letters|c1,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,1.3749756965133884,-0.8749992251399519
ar_testfix_suite|i3|o1|numbers|c0,ar_testfix_suite,AR,enacted,1,1.0,1.0,1.0,0.7500008046620792,1.0000002682208518
ar_testfix_suite|i3|o1|numbers|c1,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,0.8749914467742883,-1.3749992996456513
ar_testfix_suite|i4|o0|letters|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.999998152258051,-1.000000357627762
ar_testfix_suite|i4|o0|letters|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-2.374999776482639,-2.3750000745057775
ar_testfix_suite|i4|o0|numbers|c0,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.1249990276997934,-1.1250003874300845
ar_testfix_suite|i4|o0|numbers|c1,ar_testfix_suite,AR,enacted,1,1.0,0.0,0.0,-3.000000163912688,-2.6250003278254965
ar_testfix_suite|i4|o1|letters|c0,ar_testfix_suite,AR,enacted,1,1.0,1.0,1.0,0.7499912381631475,0.8749999701976776
ar_testfix_suite|i4|o1|letters|c1,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,1.374968737858552,-0.7499996423722735
ar_testfix_suite|i4|o1|numbers|c0,ar_testfix_suite,AR,enacted,1,1.0,1.0,1.0,0.9999993145473809,1.1250001192092682
ar_testfix_suite|i4|o1|numbers|c1,ar_testfix_suite,AR,enacted,1,0.0,1.0,0.0,1.4999862463255056,-0.8749996423722735
ar_traversal_indexer|i0|o0|letters|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.7499997913837717,0.4999996721745106
ar_traversal_indexer|i0|o0|letters|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.0000004023312954,-1.8749999105930328
ar_traversal_indexer|i0|o0|numbers|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.1250000298023224,0.49999964237223793
ar_traversal_indexer|i0|o0|numbers|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.3750003129243566,-1.8749998807907318
ar_traversal_indexer|i0|o1|letters|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.125000372528973,1.874999985098846
ar_traversal_indexer|i0|o1|letters|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,1.8750000298023153,-0.6249999105930542
ar_traversal_indexer|i0|o1|numbers|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.3750001490115835,1.999999821186094
ar_traversal_indexer|i0|o1|numbers|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,1.4999999403953552,-0.6249998807907318
ar_traversal_indexer|i1|o0|letters|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.7499997615814706,0.3749997615814493
ar_traversal_indexer|i1|o0|letters|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.375000357627812,-2.374999925494194
ar_traversal_indexer|i1|o0|numbers|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.3749999403953623,0.12499976158147064
ar_traversal_indexer|i1|o0|numbers|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.500000260770264,-2.499999828636696
ar_traversal_indexer|i1|o1|letters|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.5000003874300774,1.9999998658895564
ar_traversal_indexer|i1|o1|letters|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,1.7500001490116048,-0.6249998807907318
ar_traversal_indexer|i1|o1|numbers|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.625000387430134,2.2499996498227404
ar_traversal_indexer|i1|o1|numbers|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,1.3750001788139272,-0.7499998807907389
ar_traversal_indexer|i2|o0|letters|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.4999998509883952,0.6249997615814493
ar_traversal_indexer|i2|o0|letters|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.000000193715067,-2.1250000074505806
ar_traversal_indexer|i2|o0|numbers|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.1250000298023224,0.49999976158147064
ar_traversal_indexer|i2|o0|numbers|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.2500002458691313,-1.9999999552965377
ar_traversal_indexer|i2|o1|letters|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.125000119209261,1.9999999254942011
ar_traversal_indexer|i2|o1|letters|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,1.5000000298023224,-0.8749997913837717
ar_traversal_indexer|i2|o1|numbers|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.250000193715067,1.9999998360872553
ar_traversal_indexer|i2|o1|numbers|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,1.2500000596046448,-0.9999999403953765
ar_traversal_indexer|i3|o0|letters|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.8749999403953623,0.12499976158144932
ar_traversal_indexer|i3|o0|letters|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.2500002905725864,-1.874999970197699
ar_traversal_indexer|i3|o0|numbers|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.1249999403953552,0.49999988079073177
ar_traversal_indexer|i3|o0|numbers|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.3750000447034765,-1.9999997764826034
ar_traversal_indexer|i3|o1|letters|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.5000003054737547,1.8749998658895564
ar_traversal_indexer|i3|o1|letters|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,2.1249998435378146,-0.24999988079071755
ar_traversal_indexer|i3|o1|numbers|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.875000152736895,2.249999806284933
ar_traversal_indexer|i3|o1|numbers|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,1.375,-0.7499999403953552
ar_traversal_indexer|i4|o0|letters|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.624999836087234,0.6249997317791269
ar_traversal_indexer|i4|o0|letters|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.2500002458691313,-2.124999985098846
ar_traversal_indexer|i4|o0|numbers|c0,ar_traversal_indexer,AR,enacted,1,0.0,0.0,1.0,-1.2499998509883952,0.4999997913837717
ar_traversal_indexer|i4|o0|numbers|c1,ar_traversal_indexer,AR,enacted,1,1.0,0.0,0.0,-2.5000001639127447,-2.249999694526224
ar_traversal_indexer|i4|o1|letters|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.250000432133618,2.124999925494201
ar_traversal_indexer|i4|o1|letters|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,1.8750001341104436,-0.8749998807907176
ar_traversal_indexer|i4|o1|numbers|c0,ar_traversal_indexer,AR,enacted,1,1.0,1.0,1.0,2.6250003129243566,2.2499996870756434
ar_traversal_indexer|i4|o1|numbers|c1,ar_traversal_indexer,AR,enacted,1,0.0,1.0,0.0,1.4999999701976776,-0.75
pc_quality_config|i0|o0|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-14.18750941779399,-14.500001072950909
pc_quality_config|i0|o0|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-11.750045060471173,-13.5625011921544
pc_quality_config|i0|o0|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.875007749298675,-14.750003099522246
pc_quality_config|i0|o0|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.125127188612176,-16.000000596080895
pc_quality_config|i0|o1|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-9.804748365044368,-6.375001633305153
pc_quality_config|i0|o1|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-18.875380994464656,-11.125001193223632
pc_quality_config|i0|o1|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.078892242003356,-5.750012726442954
pc_quality_config|i0|o1|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-17.753180743093253,-10.375001551411067
pc_quality_config|i1|o0|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-13.68750488799924,-13.750001311379378
pc_quality_config|i1|o0|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-11.50005137834524,-13.500000596114319
pc_quality_config|i1|o0|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.250004292495305,-14.562503457151251
pc_quality_config|i1|o0|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.125051974237074,-15.312501788172654
pc_quality_config|i1|o1|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-9.338942690941629,-6.750001962876247
pc_quality_config|i1|o1|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-18.750297310019967,-11.750001550236341
pc_quality_config|i1|o1|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-10.679748558744905,-6.250014287784332
pc_quality_config|i1|o1|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-20.125297904560284,-10.875001908157408
pc_quality_config|i2|o0|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-15.062526822037398,-14.500001311349138
pc_quality_config|i2|o0|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.500182016177867,-13.125000596126142
pc_quality_config|i2|o0|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-13.18753290206223,-15.31250238423172
pc_quality_config|i2|o0|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.625265086408042,-16.250001907373075
pc_quality_config|i2|o1|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-8.889166643610231,-6.00000278814219
pc_quality_config|i2|o1|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-17.875296479411197,-11.12500083539215
pc_quality_config|i2|o1|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-9.724082137763617,-6.000017578320701
pc_quality_config|i2|o1|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-18.125912906150916,-10.250001551582052
pc_quality_config|i3|o0|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-15.375006795167337,-15.125000953723315
pc_quality_config|i3|o0|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-13.125050901238872,-13.750000953727636
pc_quality_config|i3|o0|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-13.312507391712643,-15.6250021458211
pc_quality_config|i3|o0|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.75005364300523,-16.75000083448299
pc_quality_config|i3|o1|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-8.910231158311952,-6.8750019856943325
pc_quality_config|i3|o1|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-16.75091374628392,-10.375000836981606
pc_quality_config|i3|o1|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-10.501936495275004,-5.875006190946813
pc_quality_config|i3|o1|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-19.125433446137322,-9.250001200779145
pc_quality_config|i4|o0|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-14.937518715902115,-14.125002145818144
pc_quality_config|i4|o0|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.250063894402054,-15.062501192114496
pc_quality_config|i4|o0|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-13.312510252440916,-15.500004529998478
pc_quality_config|i4|o0|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-12.750142683524253,-17.750002384196364
pc_quality_config|i4|o1|letters|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-9.703892506411655,-6.75000253063218
pc_quality_config|i4|o1|letters|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-18.375489236721485,-14.43750083457315
pc_quality_config|i4|o1|numbers|c0,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-11.160226358828368,-6.625017949101682
pc_quality_config|i4|o1|numbers|c1,pc_quality_config,PC,enacted,1,1.0,0.0,0.0,-18.376703382076812,-13.000001430628352
pc_quality_tests|i0|o0|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-14.722760052216472,-17.375005126077696
pc_quality_tests|i0|o0|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-15.898152887952172,-20.250004649166847
pc_quality_tests|i0|o0|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-14.636920661669144,-16.562504410830122
pc_quality_tests|i0|o0|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-16.849196553355803,-20.875005722036803
pc_quality_tests|i0|o1|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-9.78116915671854,-15.812529563900178
pc_quality_tests|i0|o1|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-12.3260288253041,-16.50000894068399
pc_quality_tests|i0|o1|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-12.65867318055826,-15.56256937789658
pc_quality_tests|i0|o1|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-13.899112940609491,-16.812506794934514
pc_quality_tests|i1|o0|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-15.814453810826308,-17.375005722120484
pc_quality_tests|i1|o0|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-17.47347009191526,-22.625003933914286
pc_quality_tests|i1|o0|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-16.000803501043265,-16.812504291649937
pc_quality_tests|i1|o0|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-18.679814815601283,-22.593754291532605
pc_quality_tests|i1|o1|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-10.281163711813868,-16.187526583671577
pc_quality_tests|i1|o1|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-11.389198125489202,-18.187508344629357
pc_quality_tests|i1|o1|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-12.26419087182149,-15.750083205068222
pc_quality_tests|i1|o1|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-12.305408985037502,-18.250005722044996
pc_quality_tests|i2|o0|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-14.578921221906057,-16.50000429161083
pc_quality_tests|i2|o0|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-16.313287139097163,-20.375002026573156
pc_quality_tests|i2|o0|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-14.53119409204374,-16.750002622673954
pc_quality_tests|i2|o0|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-16.975584507128588,-21.250002026564744
pc_quality_tests|i2|o1|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-11.850214850157506,-14.625027776142822
pc_quality_tests|i2|o1|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-12.10049022885142,-16.812510132765063
pc_quality_tests|i2|o1|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-15.377811442376704,-14.812570093174145
pc_quality_tests|i2|o1|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-12.952582538997376,-17.250006198893068
pc_quality_tests|i3|o0|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-16.34849789765395,-16.93750560297486
pc_quality_tests|i3|o0|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-15.064469218395978,-21.875005245211014
pc_quality_tests|i3|o0|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-16.099175215542346,-17.500004410799193
pc_quality_tests|i3|o0|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-15.930392310112445,-22.781257390959126
pc_quality_tests|i3|o1|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-9.011886747961405,-14.375016212919945
pc_quality_tests|i3|o1|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-10.895563041340218,-16.500012278545917
pc_quality_tests|i3|o1|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-12.637533365254065,-13.812548160123697
pc_quality_tests|i3|o1|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-11.628155232716388,-16.375007987036042
pc_quality_tests|i4|o0|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-14.876964510393009,-16.312505960589995
pc_quality_tests|i4|o0|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-17.71867585195833,-20.937503337871483
pc_quality_tests|i4|o0|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-15.460657895866461,-16.25000882158929
pc_quality_tests|i4|o0|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-18.81456398976116,-21.000005841254733
pc_quality_tests|i4|o1|letters|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-11.87693775584922,-16.62503719286906
pc_quality_tests|i4|o1|letters|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-13.632698894718494,-15.43750417234606
pc_quality_tests|i4|o1|numbers|c0,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-14.632631430038607,-16.000063894491177
pc_quality_tests|i4|o1|numbers|c1,pc_quality_tests,PC,enacted,1,1.0,0.0,0.0,-14.383382976542634,-17.50000381470636
pc_safety_cleanup|i0|o0|letters|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-1.9999821634826276,-6.000001413746652
pc_safety_cleanup|i0|o0|letters|c1,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-1.3750001490114983,-7.3750008386556445
pc_safety_cleanup|i0|o0|numbers|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-1.99999815225857,-7.8750020352281425
pc_safety_cleanup|i0|o0|numbers|c1,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-1.6250008791677146,-9.375000963932514
pc_safety_cleanup|i0|o1|letters|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-0.1250019073463875,-5.0000005960462275
pc_safety_cleanup|i0|o1|letters|c1,pc_safety_cleanup,PC,enacted,1,0.0,1.0,0.0,0.7499878705311573,-8.250000764236923
pc_safety_cleanup|i0|o1|numbers|c0,pc_safety_cleanup,PC,enacted,1,0.0,1.0,0.0,0.12499785423528209,-4.375001285224251
pc_safety_cleanup|i0|o1|numbers|c1,pc_safety_cleanup,PC,enacted,1,0.0,1.0,0.0,0.3749861718215186,-7.375001662642269
pc_safety_cleanup|i1|o0|letters|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-2.749989748060898,-8.125001158301991
pc_safety_cleanup|i1|o0|letters|c1,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-2.0000006407491355,-9.125000368905155
pc_safety_cleanup|i1|o0|numbers|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-2.6249990314256593,-9.375001920879185
pc_safety_cleanup|i1|o0|numbers|c1,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-2.1250017732361925,-11.625001192892569
pc_safety_cleanup|i1|o1|letters|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-0.5000026226003058,-6.000001097330262
pc_safety_cleanup|i1|o1|letters|c1,pc_safety_cleanup,PC,enacted,1,0.0,1.0,0.0,0.49998545657578575,-9.250000723098545
pc_safety_cleanup|i1|o1|numbers|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-0.25000309943630583,-5.500001582315697
pc_safety_cleanup|i1|o1|numbers|c1,pc_safety_cleanup,PC,enacted,1,0.0,1.0,0.0,0.24997615843128074,-8.75000156804061
pc_safety_cleanup|i2|o0|letters|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-2.7499903739033016,-7.8750015716054875
pc_safety_cleanup|i2|o0|letters|c1,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-1.875000283121608,-7.875000573083305
pc_safety_cleanup|i2|o0|numbers|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-2.499999165535826,-10.000002749231953
pc_safety_cleanup|i2|o0|numbers|c1,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-2.125001169740017,-10.375000478968559
pc_safety_cleanup|i2|o1|letters|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-0.7500019669508049,-6.375000693020191
pc_safety_cleanup|i2|o1|letters|c1,pc_safety_cleanup,PC,enacted,1,0.0,1.0,0.0,0.49997425113176064,-9.125000963539613
pc_safety_cleanup|i2|o1|numbers|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-0.3750017881375314,-5.625001172301616
pc_safety_cleanup|i2|o1|numbers|c1,pc_safety_cleanup,PC,enacted,1,0.0,1.0,0.0,0.12497639684440287,-8.50000133972106
pc_safety_cleanup|i3|o0|letters|c0,pc_safety_cleanup,PC,enacted,1,1.0,0.0,0.0,-2.874994654227976,-8.750001114908862
